carat,cut,color,clarity,depth,table,price
1.08,3,2,2,1.1568062724649117,0.2500000000000001,4857
0.53,3,1,3,-1.8484171896497164,0.3076923076923076,1415
0.4,3,1,6,-1.63875043647893,0.34615384615384615,977
0.35,3,4,8,-1.8484171896497164,0.3076923076923076,1044
1.33,4,4,5,0.7374727661233345,0.326923076923077,10096
1.23,4,6,5,1.2965841079121059,0.3076923076923076,5834
1.01,1,6,4,1.646028696530081,0.28846153846153844,4378
1.02,2,2,4,0.10847250661097103,0.3653846153846153,6215
0.73,3,3,3,0.5278060129525484,0.2500000000000001,2445
0.37,1,7,3,0.31813925978176216,0.1923076923076924,451
0.45,1,4,5,-1.9183061073733132,0.326923076923077,1055
1.2,3,1,2,0.9471395192941255,0.2692307692307693,5373
1.0,3,4,3,-1.4989726010317361,0.326923076923077,4997
0.71,1,4,6,0.5278060129525484,0.2692307692307693,3095
0.34,4,6,3,1.366473025635703,0.21153846153846156,447
1.06,3,3,4,-0.17108316428341216,0.28846153846153844,7706
0.34,2,1,3,-1.4989726010317361,0.34615384615384615,803
0.41,1,3,4,0.6675838483997424,0.2500000000000001,863
0.42,1,3,3,-0.8000834237957756,0.2692307692307693,773
2.14,1,6,2,-0.7301945060721785,0.2692307692307693,14138
0.4,3,2,3,1.0170284370177227,0.2500000000000001,882
1.87,2,5,2,0.5278060129525484,0.28846153846153844,11037
0.57,1,2,2,0.2482503420581651,0.23076923076923073,1244
1.19,1,5,1,-1.0097501769665669,0.2692307692307693,3864
0.37,1,2,3,0.10847250661097103,0.2500000000000001,649
0.77,1,5,4,-0.8000834237957756,0.2692307692307693,2479
0.31,1,2,4,-0.17108316428341216,0.23076923076923073,680
0.32,1,6,4,0.31813925978176216,0.2692307692307693,449
1.05,1,1,3,-0.03130532883621808,0.2500000000000001,5914
0.53,3,4,6,0.31813925978176216,0.21153846153846156,1827
0.43,1,1,3,-0.10119424655981511,0.2500000000000001,807
0.31,1,5,8,0.31813925978176216,0.21153846153846156,789
0.57,4,4,3,1.2266951901885088,0.23076923076923073,1364
1.07,4,2,4,0.9471395192941255,0.2500000000000001,7250
0.73,2,1,4,-1.3591947655845469,0.28846153846153844,3308
0.77,2,7,3,0.038583588887373996,0.3076923076923076,1909
0.27,2,1,4,0.17836142433456806,0.2692307692307693,603
0.36,3,2,4,0.7374727661233345,0.23076923076923073,789
0.7,2,3,3,0.8073616838469315,0.3076923076923076,2423
0.72,1,5,2,-0.5904166706249895,0.2500000000000001,1901
1.08,1,2,2,-0.03130532883621808,0.2692307692307693,4989
0.4,1,1,5,-0.8000834237957756,0.2500000000000001,1072
1.01,2,3,3,-1.5688615187553332,0.3653846153846153,4989
0.72,4,6,3,1.2965841079121059,0.3076923076923076,1909
0.61,1,1,6,0.45791709522895124,0.28846153846153844,3036
0.8,2,5,5,0.17836142433456806,0.326923076923077,2935
0.32,3,3,4,-0.17108316428341216,0.32115384615384623,624
0.5,1,1,5,-0.10119424655981511,0.2692307692307693,1923
0.8,2,2,2,-1.0796390946901588,0.2692307692307693,2829
1.22,2,5,4,0.38802817750535423,0.28846153846153844,6608
1.02,1,4,6,-0.10119424655981511,0.2692307692307693,8401
1.1,3,4,4,0.10847250661097103,0.2634615384615385,7405
0.7,1,1,2,-0.31086099973060627,0.2692307692307693,2575
0.91,2,7,3,-1.5688615187553332,0.3653846153846153,2863
0.3,1,2,6,-0.03130532883621808,0.20769230769230773,779
0.53,1,3,2,-0.03130532883621808,0.23076923076923073,1421
0.5,4,1,5,-0.5904166706249895,0.3653846153846153,1657
1.28,2,5,3,-1.28930584786095,0.3076923076923076,6701
1.01,3,1,2,-1.8484171896497164,0.3846153846153847,3671
1.7,1,6,5,0.8772506015705285,0.23076923076923073,12030
0.51,1,3,5,-0.03130532883621808,0.23076923076923073,2085
0.5,3,3,6,-0.5205277529013924,0.34615384615384615,2013
1.24,1,4,5,0.10847250661097103,0.21153846153846156,8584
0.31,3,4,5,1.0170284370177227,0.2500000000000001,802
1.2,2,6,4,0.5976949306761453,0.28846153846153844,5699
0.31,3,3,5,-0.5205277529013924,0.27884615384615385,679
0.33,3,4,7,-0.38074991745419834,0.326923076923077,868
1.33,3,5,2,0.5278060129525484,0.28846153846153844,6482
0.7,1,4,3,-0.31086099973060627,0.2500000000000001,2480
0.34,2,1,3,0.45791709522895124,0.28846153846153844,626
0.43,1,6,4,0.17836142433456806,0.23076923076923073,716
1.01,3,6,3,0.7374727661233345,0.28846153846153844,3888
0.9,4,5,2,1.9255843674244693,0.28846153846153844,3627
0.92,1,4,2,0.45791709522895124,0.2500000000000001,4068
0.54,1,4,8,-0.38074991745419834,0.2692307692307693,2289
2.0,3,6,3,-2.267750695991294,0.28846153846153844,15249
1.08,2,3,2,0.38802817750535423,0.28846153846153844,4414
1.02,3,3,3,0.31813925978176216,0.2500000000000001,5222
0.41,1,3,7,0.038583588887373996,0.23076923076923073,1356
0.31,3,4,7,-1.4989726010317361,0.3076923076923076,642
1.14,2,3,7,-1.63875043647893,0.3076923076923076,11549
0.56,3,2,5,0.17836142433456806,0.3057692307692307,2027
0.53,1,1,4,0.38802817750535423,0.2500000000000001,1956
0.3,2,6,5,-0.10119424655981511,0.326923076923077,473
0.7,5,5,3,2.97391813327841,0.2500000000000001,1840
1.16,2,1,2,0.5278060129525484,0.326923076923077,5136
1.02,2,1,2,-1.708639354202527,0.326923076923077,4583
0.32,1,3,7,-0.17108316428341216,0.2500000000000001,867
0.54,2,3,4,0.17836142433456806,0.3076923076923076,1989
1.24,1,1,3,-0.9398612592429697,0.2692307692307693,8457
2.03,1,4,2,0.5278060129525484,0.2500000000000001,16505
0.35,1,1,4,-0.8699723415193726,0.2500000000000001,707
0.5,3,1,4,1.0869173547413147,0.2692307692307693,1819
1.07,2,3,2,0.038583588887373996,0.28846153846153844,4446
0.71,1,4,2,-0.31086099973060627,0.23076923076923073,2387
0.72,3,4,4,0.17836142433456806,0.2500000000000001,2578
0.57,1,2,3,-0.17108316428341216,0.2500000000000001,1436
0.72,3,6,5,1.2266951901885088,0.2692307692307693,2369
0.54,1,5,7,-0.03130532883621808,0.2692307692307693,1944
1.01,1,5,2,0.45791709522895124,0.2692307692307693,4693
0.34,2,1,3,0.17836142433456806,0.28846153846153844,584
0.7,3,3,6,-2.1279728605440997,0.3846153846153847,3234
1.05,2,4,4,0.8772506015705285,0.2692307692307693,6096
1.0,2,4,2,-1.0796390946901588,0.28846153846153844,3584
1.01,3,1,3,-0.17108316428341216,0.34615384615384615,5542
1.01,1,4,4,-0.10119424655981511,0.2500000000000001,6353
1.19,2,5,4,0.5976949306761453,0.2500000000000001,6198
0.51,1,3,6,-1.0097501769665669,0.2500000000000001,2138
2.36,2,5,2,-1.63875043647893,0.28846153846153844,18745
1.0,1,2,3,0.7374727661233345,0.2153846153846154,5728
1.0,5,6,1,4.791029994091904,0.2500000000000001,1805
0.6,3,1,3,-1.0097501769665669,0.28846153846153844,1777
1.17,1,4,4,0.17836142433456806,0.2692307692307693,7423
0.5,4,2,3,1.576139778806489,0.2500000000000001,1217
1.05,5,3,3,1.9954732851480612,0.2692307692307693,5186
1.03,1,3,3,-0.31086099973060627,0.2692307692307693,6044
0.6,2,5,1,0.2482503420581651,0.3653846153846153,835
0.52,1,4,6,-0.03130532883621808,0.2500000000000001,1911
0.34,1,3,6,0.17836142433456806,0.2153846153846154,846
0.36,2,6,5,-0.5904166706249895,0.34615384615384615,729
0.4,1,1,4,-0.10119424655981511,0.2692307692307693,1050
1.03,1,1,6,0.17836142433456806,0.2500000000000001,9798
1.03,1,4,3,0.45791709522895124,0.2692307692307693,4679
0.59,3,2,4,-0.8000834237957756,0.326923076923077,2094
0.95,2,4,2,-1.429083683308139,0.34615384615384615,3830
0.7,3,2,3,1.0170284370177227,0.34615384615384615,2164
0.31,3,5,6,-0.2409720820070092,0.28846153846153844,625
1.54,5,2,3,2.0653622028716634,0.2500000000000001,12581
0.7,3,1,4,-0.7301945060721785,0.326923076923077,2913
1.02,5,2,3,2.764251380107624,0.28846153846153844,5681
0.59,1,1,3,-0.31086099973060627,0.3076923076923076,1793
0.53,1,4,7,-0.31086099973060627,0.2500000000000001,2015
0.71,3,4,3,-0.38074991745419834,0.34615384615384615,2266
0.7,3,4,2,-1.9183061073733132,0.3653846153846153,2872
2.0,2,7,2,0.10847250661097103,0.23076923076923073,11899
0.29,3,1,3,-1.3591947655845469,0.23076923076923073,737
1.56,1,5,3,0.2482503420581651,0.2500000000000001,10739
0.34,1,2,3,-0.5205277529013924,0.2692307692307693,765
1.2,1,3,5,0.2482503420581651,0.28846153846153844,10367
0.31,1,4,7,-0.6603055883485865,0.2500000000000001,1046
0.9,4,7,4,1.506250861082892,0.28846153846153844,3024
1.0,3,1,2,-2.4075285314384876,0.34615384615384615,4543
0.3,2,5,2,0.10847250661097103,0.326923076923077,378
1.05,5,3,2,2.97391813327841,0.326923076923077,3615
0.37,2,3,5,0.6675838483997424,0.15384615384615385,833
0.75,3,5,2,0.8772506015705285,0.28846153846153844,2180
0.56,1,4,4,-0.8000834237957756,0.2692307692307693,1698
0.91,3,1,4,0.6675838483997424,0.3076923076923076,4720
0.33,1,3,7,-0.8000834237957756,0.2692307692307693,880
0.5,3,3,6,-0.9398612592429697,0.34615384615384615,1778
1.3,2,7,2,-0.45063883517779535,0.34615384615384615,5140
1.1,1,5,3,-0.2409720820070092,0.23076923076923073,5424
0.73,1,5,3,0.8073616838469315,0.28846153846153844,2377
0.41,2,4,7,-1.0097501769665669,0.326923076923077,1230
0.3,3,4,7,-0.45063883517779535,0.2692307692307693,680
1.33,1,7,3,0.45791709522895124,0.21153846153846156,5857
1.03,3,4,2,1.506250861082892,0.3076923076923076,4769
0.8,1,3,6,-0.10119424655981511,0.2692307692307693,4140
0.36,2,5,3,0.8772506015705285,0.23076923076923073,648
1.05,2,5,4,-0.8699723415193726,0.28846153846153844,4739
0.3,1,4,7,-0.03130532883621808,0.2692307692307693,684
0.3,2,4,6,-0.5205277529013924,0.326923076923077,878
1.0,3,3,2,1.0869173547413147,0.28846153846153844,4269
1.01,2,4,1,-0.03130532883621808,0.3653846153846153,2364
0.73,2,1,4,-1.3591947655845469,0.28846153846153844,3250
0.53,2,6,7,0.8772506015705285,0.2500000000000001,1607
1.27,1,5,3,-0.8000834237957756,0.2692307692307693,6785
2.5,5,4,1,2.0653622028716634,0.2692307692307693,7854
0.32,1,6,7,0.45791709522895124,0.23076923076923073,589
0.52,1,1,6,-1.28930584786095,0.2692307692307693,2334
1.1,1,3,6,-0.38074991745419834,0.2500000000000001,9641
0.72,1,5,5,-0.10119424655981511,0.23076923076923073,3133
1.01,4,6,5,1.715917614253683,0.326923076923077,3484
0.72,1,4,2,0.2482503420581651,0.23653846153846148,2089
0.52,1,4,5,-0.45063883517779535,0.23076923076923073,1689
1.02,1,7,6,0.2482503420581651,0.2692307692307693,3936
1.01,5,4,3,-0.9398612592429697,0.3653846153846153,4646
2.01,2,5,4,0.7374727661233345,0.28846153846153844,13342
0.52,1,4,2,-0.31086099973060627,0.2500000000000001,1150
1.22,2,6,2,-0.17108316428341216,0.34615384615384615,4735
0.25,3,2,6,0.9471395192941255,0.2500000000000001,740
0.61,1,2,4,-0.2409720820070092,0.2500000000000001,2434
0.42,2,2,3,0.38802817750535423,0.28846153846153844,992
1.11,1,2,2,0.31813925978176216,0.2500000000000001,4969
0.7,1,3,5,0.45791709522895124,0.1923076923076924,2839
0.71,1,1,2,-0.10119424655981511,0.2500000000000001,2690
1.0,5,3,2,2.3449178737660414,0.326923076923077,3740
1.0,2,2,6,-0.10119424655981511,0.3076923076923076,8888
1.01,5,1,3,1.9954732851480612,0.326923076923077,4751
1.0,3,3,3,1.2266951901885088,0.2500000000000001,5122
0.77,4,3,5,-1.708639354202527,0.2500000000000001,3393
1.74,1,7,3,0.2482503420581651,0.21153846153846156,9208
0.55,1,4,4,-0.2409720820070092,0.25576923076923064,1662
0.57,4,6,3,1.0869173547413147,0.2500000000000001,1072
1.05,3,4,3,-0.10119424655981511,0.2692307692307693,5197
1.1,1,6,2,0.7374727661233345,0.2692307692307693,4158
0.77,4,4,5,-1.63875043647893,0.40384615384615385,2788
0.31,3,1,3,-0.45063883517779535,0.2692307692307693,571
1.53,2,5,2,-0.17108316428341216,0.326923076923077,6512
1.2,1,5,4,0.7374727661233345,0.2692307692307693,7072
1.53,2,6,3,-0.6603055883485865,0.3076923076923076,8911
0.7,1,5,3,-0.2409720820070092,0.2692307692307693,2240
0.34,1,2,5,0.17836142433456806,0.2692307692307693,687
0.71,2,3,5,0.2482503420581651,0.1923076923076924,2961
1.51,4,6,3,1.366473025635703,0.28846153846153844,8464
0.9,3,5,5,0.8772506015705285,0.3076923076923076,4136
1.01,1,6,3,0.10847250661097103,0.3076923076923076,4638
0.33,2,5,4,-0.9398612592429697,0.326923076923077,521
0.4,2,1,6,-0.7301945060721785,0.326923076923077,1323
0.4,3,3,5,0.31813925978176216,0.28076923076923077,1089
1.01,3,2,3,1.1568062724649117,0.326923076923077,5226
0.33,2,6,5,-0.45063883517779535,0.3076923076923076,521
0.55,2,3,5,-1.0097501769665669,0.28846153846153844,1832
0.5,3,6,3,0.45791709522895124,0.28846153846153844,1048
0.64,1,4,6,0.038583588887373996,0.2500000000000001,2587
0.23,3,3,7,-0.7301945060721785,0.23076923076923073,525
0.71,1,6,6,0.17836142433456806,0.21153846153846156,2387
1.37,1,5,5,1.436361943359295,0.2500000000000001,7979
1.14,1,3,6,-0.2409720820070092,0.2692307692307693,9070
0.71,1,2,2,2.6244735446604297,0.23076923076923073,2511
0.3,2,4,5,-0.2409720820070092,0.28846153846153844,776
1.01,2,4,3,-0.6603055883485865,0.326923076923077,5090
1.02,3,5,3,-0.10119424655981511,0.28846153846153844,4727
0.43,2,4,7,0.38802817750535423,0.3076923076923076,1264
0.5,3,4,3,1.646028696530081,0.2692307692307693,1187
0.54,1,4,6,-0.17108316428341216,0.21153846153846156,1985
0.55,2,1,3,0.6675838483997424,0.3076923076923076,1698
1.07,1,5,4,0.038583588887373996,0.2500000000000001,5108
1.03,1,3,8,0.9471395192941255,0.23076923076923073,10615
0.3,1,2,6,-0.6603055883485865,0.2692307692307693,742
0.35,3,5,6,0.8772506015705285,0.23076923076923073,706
0.93,3,6,5,0.5976949306761453,0.3076923076923076,4033
1.0,2,5,2,0.7374727661233345,0.326923076923077,3080
2.05,2,6,2,0.2482503420581651,0.3076923076923076,9850
0.53,1,4,6,-0.6603055883485865,0.2692307692307693,1955
0.38,2,1,3,0.31813925978176216,0.28846153846153844,733
0.36,1,2,3,-0.5904166706249895,0.2692307692307693,597
0.3,1,4,8,0.38802817750535423,0.2500000000000001,863
0.5,1,6,7,0.45791709522895124,0.1923076923076924,1370
0.29,5,1,4,2.0653622028716634,0.3653846153846153,592
0.71,3,4,3,1.0170284370177227,0.28846153846153844,2137
0.77,3,4,3,0.8772506015705285,0.3076923076923076,2670
0.3,1,1,4,0.5976949306761453,0.2500000000000001,911
0.66,1,3,6,-0.38074991745419834,0.2692307692307693,2732
1.57,2,1,2,0.8073616838469315,0.34615384615384615,9875
2.01,5,3,1,-2.1279728605440997,0.4423076923076924,7294
0.34,3,2,2,-0.03130532883621808,0.34615384615384615,477
0.7,1,4,6,0.8772506015705285,0.23076923076923073,2993
0.9,4,6,3,1.436361943359295,0.2692307692307693,2823
0.38,1,3,5,-0.17108316428341216,0.23076923076923073,988
0.42,2,3,5,-0.5904166706249895,0.3076923076923076,1103
0.91,2,6,4,0.45791709522895124,0.34615384615384615,3376
0.4,1,3,2,0.17836142433456806,0.2692307692307693,597
0.32,2,1,6,-0.17108316428341216,0.326923076923077,926
0.33,1,6,7,-0.03130532883621808,0.24423076923076936,570
0.38,2,1,5,0.45791709522895124,0.3076923076923076,1067
1.01,5,2,3,2.0653622028716634,0.2500000000000001,5034
0.31,3,4,8,-0.03130532883621808,0.21153846153846156,924
1.01,3,4,5,1.0170284370177227,0.34615384615384615,6529
0.35,2,2,3,-0.38074991745419834,0.28846153846153844,614
0.41,1,2,6,-0.17108316428341216,0.23076923076923073,1187
0.32,1,3,8,-0.7301945060721785,0.2500000000000001,990
0.7,3,2,3,0.2482503420581651,0.326923076923077,2730
2.02,5,4,1,2.6943624623840217,0.2692307692307693,6346
0.75,1,1,3,-0.45063883517779535,0.2500000000000001,3712
0.41,4,3,5,-2.617195284609274,0.34615384615384615,891
1.0,3,2,4,0.7374727661233345,0.326923076923077,6600
0.5,3,4,3,-1.219416930137353,0.3846153846153847,1197
0.5,4,2,4,1.646028696530081,0.28846153846153844,1299
0.53,3,2,4,-1.8484171896497164,0.326923076923077,1647
0.31,2,1,4,0.17836142433456806,0.3076923076923076,734
1.34,1,5,4,-1.0796390946901588,0.2500000000000001,7429
0.31,1,1,4,-0.17108316428341216,0.2500000000000001,942
0.35,4,2,2,1.576139778806489,0.23076923076923073,588
0.25,3,1,5,-1.219416930137353,0.3846153846153847,388
0.33,2,4,4,0.5976949306761453,0.28846153846153844,743
0.34,1,2,3,0.8073616838469315,0.23076923076923073,765
0.9,1,2,3,0.17836142433456806,0.2500000000000001,5450
0.7,2,3,3,-0.10119424655981511,0.28846153846153844,2463
0.4,3,1,6,0.17836142433456806,0.34615384615384615,1128
0.32,2,5,4,0.45791709522895124,0.28846153846153844,648
1.0,5,1,2,2.2750289560424495,0.2500000000000001,3965
2.01,2,2,2,0.17836142433456806,0.34615384615384615,17179
0.82,1,5,5,-0.17108316428341216,0.2500000000000001,3364
1.17,1,1,2,0.5278060129525484,0.2500000000000001,5412
1.01,4,4,4,1.2965841079121059,0.326923076923077,5599
0.77,4,2,2,1.646028696530081,0.2500000000000001,2005
0.51,2,2,3,0.5976949306761453,0.326923076923077,1237
0.36,1,5,8,0.31813925978176216,0.21346153846153848,877
0.34,1,2,2,0.45791709522895124,0.2692307692307693,612
0.54,1,1,4,-0.5904166706249895,0.2500000000000001,1763
0.32,3,2,3,0.31813925978176216,0.28846153846153844,561
1.23,1,4,6,-0.5205277529013924,0.23076923076923073,9525
0.4,2,4,3,0.17836142433456806,0.3076923076923076,900
1.01,2,3,4,0.38802817750535423,0.28846153846153844,6271
0.51,1,4,4,-0.7301945060721785,0.2500000000000001,1557
2.11,1,1,2,0.6675838483997424,0.2500000000000001,16404
1.5,5,6,2,5.839363759945845,0.28846153846153844,4328
1.0,5,4,1,2.2051400383188575,0.2500000000000001,2398
0.53,3,7,4,1.0869173547413147,0.2500000000000001,1122
0.32,3,7,3,0.38802817750535423,0.2692307692307693,389
0.32,1,4,6,-0.31086099973060627,0.23076923076923073,698
1.61,3,2,2,0.5976949306761453,0.326923076923077,10293
1.11,2,4,4,-0.2409720820070092,0.28846153846153844,6534
1.11,1,2,2,0.17836142433456806,0.2692307692307693,4196
0.42,3,4,2,-1.5688615187553332,0.34615384615384615,573
0.92,2,3,1,-0.7301945060721785,0.28846153846153844,2607
0.72,1,6,4,-1.0097501769665669,0.2692307692307693,3391
0.3,1,3,8,0.038583588887373996,0.23076923076923073,873
0.31,1,2,4,-0.03130532883621808,0.2500000000000001,680
1.59,1,5,5,0.038583588887373996,0.2692307692307693,12157
0.25,1,4,6,0.17836142433456806,0.21153846153846156,525
0.35,1,6,6,0.38802817750535423,0.2692307692307693,788
0.4,2,3,5,-1.0097501769665669,0.326923076923077,1050
0.6,2,2,3,0.8772506015705285,0.326923076923077,1577
0.4,1,7,7,0.10847250661097103,0.2500000000000001,1136
0.42,1,6,6,-0.38074991745419834,0.2692307692307693,1299
1.2,3,5,3,0.38802817750535423,0.2692307692307693,6569
0.73,1,2,5,-0.5904166706249895,0.24615384615384606,3660
0.52,1,4,6,-0.5205277529013924,0.2500000000000001,1911
2.01,2,4,2,-1.63875043647893,0.3653846153846153,14939
1.1,1,3,1,-0.31086099973060627,0.26730769230769236,3623
0.93,1,4,3,-0.5904166706249895,0.2692307692307693,3521
0.31,3,5,5,0.038583588887373996,0.34615384615384615,544
1.3,3,3,2,-0.45063883517779535,0.28846153846153844,6149
1.12,3,5,2,-0.5904166706249895,0.326923076923077,4498
2.02,2,7,4,0.17836142433456806,0.3076923076923076,13812
1.0,5,7,2,5.699585924498661,0.34615384615384615,2117
1.04,3,4,4,-0.2409720820070092,0.3846153846153847,5451
0.4,3,6,7,1.0869173547413147,0.2692307692307693,1080
0.42,1,5,6,0.8073616838469315,0.2500000000000001,984
1.49,5,3,3,-1.4989726010317361,0.3846153846153847,8779
1.0,4,4,4,1.366473025635703,0.3076923076923076,5645
1.12,2,3,6,0.45791709522895124,0.3076923076923076,10211
1.2,1,5,3,-0.03130532883621808,0.23076923076923073,5822
1.43,3,5,3,-0.03130532883621808,0.3076923076923076,8654
0.54,1,6,5,-0.17108316428341216,0.2500000000000001,1147
0.31,2,2,3,0.8772506015705285,0.28846153846153844,651
0.3,1,1,2,0.2482503420581651,0.2692307692307693,574
1.03,3,3,3,-0.8000834237957756,0.3846153846153847,5241
0.38,1,6,6,1.1568062724649117,0.1923076923076924,809
1.01,2,4,4,-0.5904166706249895,0.23076923076923073,5288
1.07,3,1,3,-1.0796390946901588,0.23076923076923073,6002
0.4,3,1,4,-0.8699723415193726,0.28846153846153844,720
0.3,2,5,5,-0.2409720820070092,0.3076923076923076,675
0.52,3,2,4,0.5278060129525484,0.2500000000000001,1689
0.55,1,4,5,-0.17108316428341216,0.2692307692307693,1856
1.02,3,1,4,1.0170284370177227,0.28846153846153844,7677
2.0,5,6,1,2.97391813327841,0.326923076923077,5667
0.3,1,6,4,0.6675838483997424,0.21153846153846156,438
1.01,3,4,5,-0.8699723415193726,0.326923076923077,6239
1.55,4,7,5,0.38802817750535423,0.2500000000000001,8076
0.23,3,2,6,0.5278060129525484,0.23076923076923073,505
1.04,3,1,5,0.38802817750535423,0.3076923076923076,8192
1.55,3,4,3,-1.3591947655845469,0.3076923076923076,9428
1.01,3,5,4,-0.5205277529013924,0.3846153846153847,4959
0.34,1,2,8,0.17836142433456806,0.2500000000000001,1243
0.51,3,7,3,-0.03130532883621808,0.2500000000000001,872
1.72,2,5,4,-0.31086099973060627,0.3076923076923076,13486
1.2,3,3,2,0.7374727661233345,0.2692307692307693,5880
0.31,4,1,2,1.366473025635703,0.23076923076923073,593
0.41,1,2,4,0.45791709522895124,0.21153846153846156,999
1.61,2,3,4,-0.10119424655981511,0.34615384615384615,14833
0.36,3,3,4,0.9471395192941255,0.2692307692307693,708
0.34,3,5,4,0.45791709522895124,0.326923076923077,537
0.79,2,4,4,0.38802817750535423,0.28846153846153844,2959
0.64,1,4,8,-0.31086099973060627,0.2500000000000001,2790
2.11,2,7,2,-0.5205277529013924,0.28846153846153844,12440
0.51,1,4,6,-0.38074991745419834,0.23076923076923073,1875
0.55,2,1,3,-0.5205277529013924,0.28846153846153844,1819
0.5,1,1,5,0.8772506015705285,0.2692307692307693,1571
1.01,3,3,3,0.6675838483997424,0.2500000000000001,5078
0.33,2,2,3,-0.9398612592429697,0.3076923076923076,579
0.53,1,1,3,0.38802817750535423,0.2500000000000001,1566
0.71,3,1,5,0.5278060129525484,0.28846153846153844,3333
2.04,2,5,5,-0.7301945060721785,0.34615384615384615,18104
1.52,2,4,3,0.31813925978176216,0.28846153846153844,8512
1.12,2,3,4,0.7374727661233345,0.2500000000000001,7437
1.51,1,3,3,0.38802817750535423,0.2692307692307693,12459
0.59,3,5,3,0.038583588887373996,0.2500000000000001,1239
1.18,5,1,2,-3.316084461845234,0.4423076923076924,3899
0.52,1,6,4,0.10847250661097103,0.23076923076923073,1214
2.04,2,3,2,-1.0796390946901588,0.28846153846153844,18231
1.21,2,6,2,0.038583588887373996,0.326923076923077,4391
0.31,4,2,3,1.1568062724649117,0.23076923076923073,507
0.34,2,1,3,0.17836142433456806,0.3076923076923076,803
0.9,1,3,2,0.38802817750535423,0.2692307692307693,3679
0.5,5,4,5,2.2051400383188575,0.2692307692307693,1271
0.72,1,4,3,-0.7301945060721785,0.2500000000000001,2776
0.97,4,5,3,0.2482503420581651,0.326923076923077,4020
0.9,4,4,3,1.366473025635703,0.326923076923077,3669
0.33,1,2,7,0.038583588887373996,0.2692307692307693,1052
0.41,1,6,4,-0.17108316428341216,0.23076923076923073,747
0.32,1,1,7,-0.17108316428341216,0.2692307692307693,1067
0.71,3,6,7,1.0869173547413147,0.2692307692307693,2559
0.5,2,7,5,0.45791709522895124,0.34615384615384615,1035
0.3,1,5,3,0.5976949306761453,0.19423076923076932,475
1.0,4,5,2,-2.687084202332871,0.3653846153846153,4592
2.09,2,5,4,0.31813925978176216,0.28846153846153844,18443
0.3,3,2,4,0.2482503420581651,0.3653846153846153,575
0.7,2,3,5,-1.9183061073733132,0.3076923076923076,2874
0.53,1,2,4,0.2482503420581651,0.22307692307692306,1690
1.51,3,2,2,-0.45063883517779535,0.326923076923077,9343
0.34,2,5,7,-0.45063883517779535,0.3076923076923076,995
1.07,1,3,2,0.17836142433456806,0.2692307692307693,4678
0.4,4,1,3,1.0869173547413147,0.2692307692307693,720
0.71,3,7,3,-1.8484171896497164,0.34615384615384615,1861
1.26,1,2,3,-0.17108316428341216,0.3076923076923076,8574
0.9,2,6,3,0.8772506015705285,0.326923076923077,3377
1.7,4,7,4,0.45791709522895124,0.34615384615384615,9380
0.72,1,4,2,-0.10119424655981511,0.21153846153846156,2170
1.03,1,3,5,-0.7301945060721785,0.2500000000000001,7296
0.7,2,2,2,0.8073616838469315,0.3076923076923076,2273
0.31,1,5,7,-0.10119424655981511,0.23076923076923073,907
0.33,2,4,5,-0.6603055883485865,0.3076923076923076,854
0.3,2,2,4,0.5278060129525484,0.28846153846153844,844
1.54,4,6,5,1.2965841079121059,0.326923076923077,10349
0.7,1,3,7,0.5278060129525484,0.2692307692307693,3683
0.7,1,3,2,0.038583588887373996,0.2500000000000001,2171
0.32,1,1,7,-0.31086099973060627,0.2692307692307693,1067
0.5,1,5,5,-0.10119424655981511,0.28846153846153844,1384
0.3,4,4,7,1.2266951901885088,0.2692307692307693,789
0.38,1,1,5,0.5278060129525484,0.2500000000000001,1140
2.05,2,5,3,-1.0796390946901588,0.28846153846153844,17521
0.41,1,5,3,-0.17108316428341216,0.23076923076923073,763
1.57,2,4,4,0.6675838483997424,0.326923076923077,11711
1.02,1,4,3,-1.0097501769665669,0.2500000000000001,4708
0.36,1,3,3,-0.17108316428341216,0.2500000000000001,600
0.98,5,3,2,-0.10119424655981511,0.4423076923076924,2958
1.07,1,3,2,-0.17108316428341216,0.2692307692307693,4764
0.5,1,1,4,0.7374727661233345,0.2500000000000001,1845
0.32,1,4,8,-0.17108316428341216,0.23076923076923073,905
0.72,1,3,3,0.038583588887373996,0.2692307692307693,2440
1.37,3,5,5,0.17836142433456806,0.3076923076923076,9046
1.1,1,4,3,-0.10119424655981511,0.2500000000000001,6837
0.7,1,3,4,-0.10119424655981511,0.23076923076923073,3064
0.53,3,2,4,0.38802817750535423,0.2634615384615385,1857
0.9,3,3,3,-2.617195284609274,0.3846153846153847,4435
0.5,1,3,3,0.17836142433456806,0.23076923076923073,1304
0.39,1,2,3,-0.8000834237957756,0.2692307692307693,677
1.0,2,7,4,-1.0097501769665669,0.28846153846153844,3790
0.33,2,5,8,0.038583588887373996,0.326923076923077,1114
0.59,2,5,3,0.10847250661097103,0.3076923076923076,1265
1.14,2,2,6,-1.429083683308139,0.28846153846153844,10258
0.31,2,4,7,-0.38074991745419834,0.3076923076923076,1046
0.53,1,4,4,0.038583588887373996,0.23076923076923073,1577
1.01,2,2,4,0.8073616838469315,0.3076923076923076,6606
0.5,4,2,3,1.576139778806489,0.2692307692307693,1155
1.04,2,5,3,0.5976949306761453,0.3076923076923076,4980
1.01,3,5,4,0.5278060129525484,0.2692307692307693,4821
